# DL_YM,DL_GD_LCLS_NM,DL_GD_LCLS_CD,DL_GD_MCLS_NM,DL_GD_MCLS_CD,DL_GD_SCLS_NM,DL_GD_SCLS_CD,GD_LCLS_NM,GD_LCLS_CD,GD_MCLS_NM,GD_MCLS_CD,GD_SCLS_NM,GD_SCLS_CD,CTPV_NM,CTPV_CD,CTGG_NM,CTGG_CD,EMD_NM,EMD_CD,INVC_CONT
201904,생활건강,1004,관상어용품,10041003,일반용품,1.0041E+11,애완 동물 및 원예,10,애완동물용품,1002,애완동물 액세서리 및 장비,100201,서울특별시,11,종로구,11110,구기동,1111018200,11
201904,가구/인테리어,1001,침실가구,10011011,침실가구기타,1.0011E+11,가구 및 홈데코,56,가정용 가구,5601,실내용 가구,560101,서울특별시,11,종로구,11110,묘동,1111015100,1
201904,생활건강,1004,관상어용품,10041003,일반용품,1.0041E+11,애완 동물 및 원예,10,애완동물용품,1002,애완동물 액세서리 및 장비,100201,서울특별시,11,종로구,11110,묘동,1111015100,3
201904,디지털/가전,1003,계절가전,10031002,선풍기,1.0031E+11,가정용품 및 가전제품,52,가전기기제품,5201,기타 가전기기 및 제품,520104,서울특별시,11,종로구,11110,부암동,1111018400,4
201904,디지털/가전,1003,음향가전,10031008,카세트플레이어,1.0031E+11,가정용품 및 가전제품,52,멀티미디어 제품,5202,영상기기 및 액세서리,520202,서울특별시,11,금천구,11545,가산동,1154510100,29
201904,디지털/가전,1003,컴퓨터,10031014,모니터/주변기기,1.0031E+11,통신 및 컴퓨터,43,컴퓨터장비 및 액세서리,4302,컴퓨터 부속 및 액세서리,430204,서울특별시,11,종로구,11110,부암동,1111018400,9
201904,식품,1006,건강식품,10061002,영양제,1.0061E+11,의약품,51,건강보조 의약품,5102,영양제,510201,서울특별시,11,종로구,11110,부암동,1111018400,174
201904,식품,1006,건강식품,10061002,영양제,1.0061E+11,의약품,51,건강보조 의약품,5102,영양제,510201,서울특별시,11,종로구,11110,묘동,1111015100,51
201904,식품,1006,건강식품,10061002,영양제,1.0061E+11,의약품,51,건강보조 의약품,5102,영양제,510201,서울특별시,11,종로구,11110,구기동,1111018200,304
201904,디지털/가전,1003,컴퓨터,10031014,모니터/주변기기,1.0031E+11,통신 및 컴퓨터,43,컴퓨터장비 및 액세서리,4302,컴퓨터 부속 및 액세서리,430204,서울특별시,11,종로구,11110,공평동,1111012700,4
201904,디지털/가전,1003,컴퓨터,10031014,모니터/주변기기,1.0031E+11,통신 및 컴퓨터,43,컴퓨터장비 및 액세서리,4302,컴퓨터 부속 및 액세서리,430204,서울특별시,11,종로구,11110,묘동,1111015100,7
201904,식품,1006,건강식품,10061002,영양제,1.0061E+11,의약품,51,건강보조 의약품,5102,영양제,510201,서울특별시,11,종로구,11110,공평동,1111012700,80
201904,디지털/가전,1003,컴퓨터,10031014,모니터/주변기기,1.0031E+11,통신 및 컴퓨터,43,컴퓨터장비 및 액세서리,4302,컴퓨터 부속 및 액세서리,430204,서울특별시,11,금천구,11545,가산동,1154510100,662
201904,디지털/가전,1003,계절가전,10031002,냉풍기,1.0031E+11,가정용품 및 가전제품,52,가전기기제품,5201,기타 가전기기 및 제품,520104,서울특별시,11,종로구,11110,공평동,1111012700,1
201904,디지털/가전,1003,학습기기,10031016,학습기기,1.0031E+11,교육/게임/예술,60,자기계발/교육/교재,6001,교육 교재,600101,서울특별시,11,종로구,11110,부암동,1111018400,3
201904,디지털/가전,1003,카메라/캠코더,10031013,카메라/캠코더,1.0031E+11,가정용품 및 가전제품,52,멀티미디어 제품,5202,카메라/캠코더 및 액세서리,520203,서울특별시,11,금천구,11545,가산동,1154510100,126
201904,디지털/가전,1003,주방가전,10031012,토스터기,1.0031E+11,가정용품 및 가전제품,52,가전기기제품,5201,주방용 가전기기,520101,서울특별시,11,금천구,11545,가산동,1154510100,49
201904,디지털/가전,1003,카메라/캠코더,10031013,카메라/캠코더,1.0031E+11,가정용품 및 가전제품,52,멀티미디어 제품,5202,카메라/캠코더 및 액세서리,520203,서울특별시,11,종로구,11110,묘동,1111015100,3
201904,디지털/가전,1003,주방가전,10031012,토스터기,1.0031E+11,가정용품 및 가전제품,52,가전기기제품,5201,주방용 가전기기,520101,서울특별시,11,종로구,11110,부암동,1111018400,5
201904,생활건강,1004,주방용품,10041020,주방용품기타,1.0041E+11,가정용품 및 가전제품,52,주방용품,5204,기타 주방용품,520403,서울특별시,11,종로구,11110,구기동,1111018200,53
201904,생활건강,1004,주방용품,10041020,주방용품기타,1.0041E+11,가정용품 및 가전제품,52,주방용품,5204,기타 주방용품,520403,서울특별시,11,종로구,11110,묘동,1111015100,1
201904,가구/인테리어,1001,거실가구,10011002,소파,1.0011E+11,가구 및 홈데코,56,가정용 가구,5601,실내용 가구,560101,서울특별시,11,종로구,11110,부암동,1111018400,1
201904,생활건강,1004,구강위생용품,10041004,구강관리용품,1.0041E+11,의류/가방 및 개인신체관리용품,53,개인신체관리용품,5304,구강 및 치위생품,530401,서울특별시,11,종로구,11110,묘동,1111015100,28
201904,가구/인테리어,1001,DIY자재/DIY용품,10011001,가구부속품,1.0011E+11,가구 및 홈데코,56,가정용 가구,5601,실내용 가구,560101,서울특별시,11,금천구,11545,가산동,1154510100,127
201904,식품,1006,농산물,10061006,농산물쌀,1.0061E+11,식음료품 및 담배,50,농산물,5001,곡물 및 두류,500102,서울특별시,11,금천구,11545,가산동,1154510100,312
201904,생활건강,1004,완구,10041013,완구기타,1.0041E+11,교육/게임/예술,60,장난감 및 게임,6003,장난감,600301,서울특별시,11,종로구,11110,공평동,1111012700,19
201904,가구/인테리어,1001,인테리어소품,10011009,액자,1.0011E+11,교육/게임/예술,60,미술/공예,6004,사진틀,600403,서울특별시,11,종로구,11110,공평동,1111012700,2
201904,식품,1006,농산물,10061006,농산물쌀,1.0061E+11,식음료품 및 담배,50,농산물,5001,곡물 및 두류,500102,서울특별시,11,종로구,11110,공평동,1111012700,7
201904,생활건강,1004,생활용품,10041008,생리대,1.0041E+11,의류/가방 및 개인신체관리용품,53,개인신체관리용품,5304,목욕 및 바디용품,530402,서울특별시,11,종로구,11110,부암동,1111018400,14
201904,생활건강,1004,생활용품,10041008,생리대,1.0041E+11,의류/가방 및 개인신체관리용품,53,개인신체관리용품,5304,목욕 및 바디용품,530402,서울특별시,11,종로구,11110,구기동,1111018200,26
201904,생활건강,1004,생활용품,10041008,생리대,1.0041E+11,의류/가방 및 개인신체관리용품,53,개인신체관리용품,5304,목욕 및 바디용품,530402,서울특별시,11,종로구,11110,묘동,1111015100,2
201904,생활건강,1004,생활용품,10041008,생리대,1.0041E+11,의류/가방 및 개인신체관리용품,53,개인신체관리용품,5304,목욕 및 바디용품,530402,서울특별시,11,금천구,11545,가산동,1154510100,212
201904,화장품/미용,1010,뷰티소품,10101004,헤어소품,1.0101E+11,의류/가방 및 개인신체관리용품,53,개인신체관리용품,5304,목욕 및 바디용품,530402,서울특별시,11,종로구,11110,구기동,1111018200,24
201904,화장품/미용,1010,뷰티소품,10101004,헤어소품,1.0101E+11,의류/가방 및 개인신체관리용품,53,개인신체관리용품,5304,목욕 및 바디용품,530402,서울특별시,11,종로구,11110,묘동,1111015100,3
201904,식품,1006,가공식품,10061001,가공식품기타,1.0061E+11,식음료품 및 담배,50,가공식품,5006,가공식품 및 식품 기타,500607,서울특별시,11,종로구,11110,묘동,1111015100,16
201904,식품,1006,가공식품,10061001,가공식품기타,1.0061E+11,식음료품 및 담배,50,가공식품,5006,가공식품 및 식품 기타,500607,서울특별시,11,종로구,11110,부암동,1111018400,81
201904,식품,1006,가공식품,10061001,가공식품기타,1.0061E+11,식음료품 및 담배,50,가공식품,5006,가공식품 및 식품 기타,500607,서울특별시,11,종로구,11110,구기동,1111018200,103
201904,생활건강,1004,생활용품,10041008,세제/세정제,1.0041E+11,가정용품 및 가전제품,52,청소 및 위생용품,5203,청소 소품 및 기타,520303,서울특별시,11,종로구,11110,공평동,1111012700,13
201904,생활건강,1004,생활용품,10041008,세제/세정제,1.0041E+11,가정용품 및 가전제품,52,청소 및 위생용품,5203,청소 소품 및 기타,520303,서울특별시,11,종로구,11110,부암동,1111018400,122
201904,가구/인테리어,1001,인테리어소품,10011009,시계,1.0011E+11,시계/보석 및 패션제품,54,시계류,5402,설치용 시계,540202,서울특별시,11,종로구,11110,묘동,1111015100,39
201904,가구/인테리어,1001,인테리어소품,10011009,시계,1.0011E+11,시계/보석 및 패션제품,54,시계류,5402,설치용 시계,540202,서울특별시,11,종로구,11110,부암동,1111018400,3
201904,가구/인테리어,1001,서재/사무용가구,10011003,서재용가구,1.0011E+11,가구 및 홈데코,56,가정용 가구,5601,실내용 가구,560101,서울특별시,11,금천구,11545,가산동,1154510100,175
201904,화장품/미용,1010,기초화장품,10101001,클렌징,1.0101E+11,의류/가방 및 개인신체관리용품,53,개인신체관리용품,5304,목욕 및 바디용품,530402,서울특별시,11,종로구,11110,공평동,1111012700,16
201904,화장품/미용,1010,기초화장품,10101001,클렌징,1.0101E+11,의류/가방 및 개인신체관리용품,53,개인신체관리용품,5304,목욕 및 바디용품,530402,서울특별시,11,종로구,11110,구기동,1111018200,133
201904,디지털/가전,1003,카메라/캠코더,10031013,필름카메라,1.0031E+11,가정용품 및 가전제품,52,멀티미디어 제품,5202,카메라/캠코더 및 액세서리,520203,서울특별시,11,금천구,11545,가산동,1154510100,2
201904,디지털/가전,1003,음향가전,10031008,홈시어터,1.0031E+11,가정용품 및 가전제품,52,멀티미디어 제품,5202,음향기기 및 액세서리,520201,서울특별시,11,금천구,11545,가산동,1154510100,19
201904,생활건강,1004,공구,10041002,측정공구,1.0041E+11,가구 및 홈데코,56,DIY 건자재 및 공구,5603,가정용 공구,560302,서울특별시,11,금천구,11545,가산동,1154510100,202
201904,식품,1006,김치,10061004,김치재료,1.0061E+11,식음료품 및 담배,50,김치 및 향신료,5005,김치,500501,서울특별시,11,종로구,11110,구기동,1111018200,2
201904,생활건강,1004,공구,10041002,측정공구,1.0041E+11,가구 및 홈데코,56,DIY 건자재 및 공구,5603,가정용 공구,560302,서울특별시,11,종로구,11110,구기동,1111018200,6
201904,식품,1006,가공식품,10061001,면류,1.0061E+11,식음료품 및 담배,50,가공식품,5006,파스타/면류,500604,서울특별시,11,종로구,11110,구기동,1111018200,39
201904,디지털/가전,1003,카메라/캠코더,10031013,LCD용품/보호필름,1.0031E+11,가정용품 및 가전제품,52,멀티미디어 제품,5202,카메라/캠코더 및 액세서리,520203,서울특별시,11,종로구,11110,부암동,1111018400,2
201904,식품,1006,가공식품,10061001,면류,1.0061E+11,식음료품 및 담배,50,가공식품,5006,파스타/면류,500604,서울특별시,11,종로구,11110,부암동,1111018400,18
201904,식품,1006,가공식품,10061001,면류,1.0061E+11,식음료품 및 담배,50,가공식품,5006,파스타/면류,500604,서울특별시,11,금천구,11545,가산동,1154510100,133
201904,디지털/가전,1003,계절가전,10031002,제습기,1.0031E+11,가정용품 및 가전제품,52,가전기기제품,5201,기타 가전기기 및 제품,520104,서울특별시,11,금천구,11545,가산동,1154510100,22
201904,디지털/가전,1003,계절가전,10031002,제습기,1.0031E+11,가정용품 및 가전제품,52,가전기기제품,5201,기타 가전기기 및 제품,520104,서울특별시,11,종로구,11110,구기동,1111018200,1
201904,가구/인테리어,1001,수납가구,10011005,수납제품,1.0011E+11,가구 및 홈데코,56,가정용 가구,5601,실내용 가구,560101,서울특별시,11,종로구,11110,공평동,1111012700,13
201904,가구/인테리어,1001,수납가구,10011005,수납제품,1.0011E+11,가구 및 홈데코,56,가정용 가구,5601,실내용 가구,560101,서울특별시,11,금천구,11545,가산동,1154510100,538
201904,식품,1006,수산물,10061008,건어물,1.0061E+11,식음료품 및 담배,50,수산물,5002,수산동물류,500201,서울특별시,11,종로구,11110,묘동,1111015100,3
201904,가구/인테리어,1001,수납가구,10011005,수납제품,1.0011E+11,가구 및 홈데코,56,가정용 가구,5601,실내용 가구,560101,서울특별시,11,종로구,11110,묘동,1111015100,14
201904,식품,1006,수산물,10061008,건어물,1.0061E+11,식음료품 및 담배,50,수산물,5002,수산동물류,500201,서울특별시,11,종로구,11110,공평동,1111012700,1
201904,식품,1006,가공식품,10061001,간편식,1.0061E+11,식음료품 및 담배,50,가공식품,5006,조리식품,500602,서울특별시,11,종로구,11110,부암동,1111018400,119
201904,식품,1006,가공식품,10061001,간편식,1.0061E+11,식음료품 및 담배,50,가공식품,5006,조리식품,500602,서울특별시,11,종로구,11110,공평동,1111012700,10
201904,화장품/미용,1010,유아화장품,10101006,유아화장품,1.0101E+11,의류/가방 및 개인신체관리용품,53,개인신체관리용품,5304,목욕 및 바디용품,530402,서울특별시,11,종로구,11110,구기동,1111018200,34
201904,생활건강,1004,생활용품,10041008,해충퇴치용품,1.0041E+11,가정용품 및 가전제품,52,청소 및 위생용품,5203,청소 소품 및 기타,520303,서울특별시,11,종로구,11110,구기동,1111018200,16
201904,식품,1006,수산물,10061008,수산김/해초,1.0061E+11,식음료품 및 담배,50,수산물,5002,해조류,500202,서울특별시,11,종로구,11110,부암동,1111018400,17
201904,화장품/미용,1010,유아화장품,10101006,유아화장품,1.0101E+11,의류/가방 및 개인신체관리용품,53,개인신체관리용품,5304,목욕 및 바디용품,530402,서울특별시,11,종로구,11110,묘동,1111015100,3
201904,식품,1006,수산물,10061008,수산김/해초,1.0061E+11,식음료품 및 담배,50,수산물,5002,해조류,500202,서울특별시,11,금천구,11545,가산동,1154510100,143
201904,디지털/가전,1003,휴대폰,10031017,휴대폰보호용품,1.0031E+11,통신 및 컴퓨터,43,통신기기 및 액세서리,4301,액세서리 및 장비,430102,서울특별시,11,금천구,11545,가산동,1154510100,477
201904,디지털/가전,1003,휴대폰,10031017,휴대폰보호용품,1.0031E+11,통신 및 컴퓨터,43,통신기기 및 액세서리,4301,액세서리 및 장비,430102,서울특별시,11,종로구,11110,공평동,1111012700,6
201904,디지털/가전,1003,계절가전,10031002,계절가전기타,1.0031E+11,가정용품 및 가전제품,52,가전기기제품,5201,기타 가전기기 및 제품,520104,서울특별시,11,종로구,11110,공평동,1111012700,1
201904,생활건강,1004,공구,10041002,원예공구,1.0041E+11,가구 및 홈데코,56,DIY 건자재 및 공구,5603,가정용 공구,560302,서울특별시,11,종로구,11110,구기동,1111018200,11
201904,가구/인테리어,1001,카페트/러그,10011013,카페트/러그,1.0011E+11,가정용품 및 가전제품,52,바닥깔개/커튼류 및 잡화,5207,바닥덮개,520701,서울특별시,11,종로구,11110,구기동,1111018200,37
201904,디지털/가전,1003,컴퓨터,10031014,PC액세서리,1.0031E+11,통신 및 컴퓨터,43,컴퓨터장비 및 액세서리,4302,컴퓨터 부속 및 액세서리,430204,서울특별시,11,종로구,11110,공평동,1111012700,8
201904,생활건강,1004,공구,10041002,원예공구,1.0041E+11,가구 및 홈데코,56,DIY 건자재 및 공구,5603,가정용 공구,560302,서울특별시,11,종로구,11110,부암동,1111018400,3
201904,가구/인테리어,1001,카페트/러그,10011013,카페트/러그,1.0011E+11,가정용품 및 가전제품,52,바닥깔개/커튼류 및 잡화,5207,바닥덮개,520701,서울특별시,11,종로구,11110,묘동,1111015100,2
201904,가구/인테리어,1001,카페트/러그,10011013,카페트/러그,1.0011E+11,가정용품 및 가전제품,52,바닥깔개/커튼류 및 잡화,5207,바닥덮개,520701,서울특별시,11,금천구,11545,가산동,1154510100,149
201904,생활건강,1004,의료용품,10041017,의료용품기타,1.0041E+11,의료용 기구 및 용품,42,응급처치 및 개인 건강 용품,4203,개인용 건강/위생용품 및 액세서리,420302,서울특별시,11,금천구,11545,가산동,1154510100,258
201904,디지털/가전,1003,영상가전,10031007,영상플레이어,1.0031E+11,가정용품 및 가전제품,52,멀티미디어 제품,5202,음향기기 및 액세서리,520201,서울특별시,11,종로구,11110,공평동,1111012700,5
201904,디지털/가전,1003,컴퓨터,10031014,모니터/주변기기,1.0031E+11,통신 및 컴퓨터,43,컴퓨터장비 및 액세서리,4302,컴퓨터 부속 및 액세서리,430204,서울특별시,11,종로구,11110,구기동,1111018200,6
201904,식품,1006,건강식품,10061002,영양제,1.0061E+11,의약품,51,건강보조 의약품,5102,영양제,510201,서울특별시,11,금천구,11545,가산동,1154510100,3771
201904,생활건강,1004,유아위생용품,10041016,유아위생용품,1.0041E+11,가정용품 및 가전제품,52,청소 및 위생용품,5203,청소 소품 및 기타,520303,서울특별시,11,종로구,11110,부암동,1111018400,6
201904,가구/인테리어,1001,커튼/블라인드,10011014,커튼/블라인드,1.0011E+11,가정용품 및 가전제품,52,바닥깔개/커튼류 및 잡화,5207,커튼,520702,서울특별시,11,종로구,11110,부암동,1111018400,31
201904,화장품/미용,1010,헤어용품,10101008,헤어용품기타,1.0101E+11,의류/가방 및 개인신체관리용품,53,개인신체관리용품,5304,목욕 및 바디용품,530402,서울특별시,11,금천구,11545,가산동,1154510100,59
201904,생활건강,1004,유아위생용품,10041016,유아위생용품,1.0041E+11,가정용품 및 가전제품,52,청소 및 위생용품,5203,청소 소품 및 기타,520303,서울특별시,11,금천구,11545,가산동,1154510100,149
201904,생활건강,1004,주방용품,10041020,잔/컵,1.0041E+11,가정용품 및 가전제품,52,주방용품,5204,음식수납용기,520402,서울특별시,11,금천구,11545,가산동,1154510100,447
201904,생활건강,1004,주방용품,10041020,잔/컵,1.0041E+11,가정용품 및 가전제품,52,주방용품,5204,음식수납용기,520402,서울특별시,11,종로구,11110,공평동,1111012700,11
201904,가구/인테리어,1001,침실가구,10011011,거울,1.0011E+11,가구 및 홈데코,56,가정용 가구,5601,실내용 가구,560101,서울특별시,11,금천구,11545,가산동,1154510100,12
201904,생활건강,1004,주방용품,10041020,잔/컵,1.0041E+11,가정용품 및 가전제품,52,주방용품,5204,음식수납용기,520402,서울특별시,11,종로구,11110,묘동,1111015100,16
201904,가구/인테리어,1001,가구/인테리어기타,10019999,가구/인테리어기타,1.002E+11,가구 및 홈데코,56,가정용 가구,5601,기타 홈데코 가구 및 액세서리,560104,서울특별시,11,종로구,11110,부암동,1111018400,2
201904,생활건강,1004,욕실용품,10041014,욕실용품기타,1.0041E+11,가정용품 및 가전제품,52,욕실용품 및 소품,5205,기타 욕실 소품,520502,서울특별시,11,종로구,11110,구기동,1111018200,34
201904,생활건강,1004,구강위생용품,10041004,유아용품,1.0041E+11,의류/가방 및 개인신체관리용품,53,개인신체관리용품,5304,구강 및 치위생품,530401,서울특별시,11,종로구,11110,부암동,1111018400,3
201904,디지털/가전,1003,생활가전,10031006,유아가전,1.0031E+11,가정용품 및 가전제품,52,청소 및 위생용품,5203,청소 및 위생가전기기,520301,서울특별시,11,금천구,11545,가산동,1154510100,13
201904,생활건강,1004,구강위생용품,10041004,유아용품,1.0041E+11,의류/가방 및 개인신체관리용품,53,개인신체관리용품,5304,구강 및 치위생품,530401,서울특별시,11,종로구,11110,공평동,1111012700,1
201904,생활건강,1004,완구,10041013,완구기타,1.0041E+11,교육/게임/예술,60,장난감 및 게임,6003,장난감,600301,서울특별시,11,종로구,11110,구기동,1111018200,109
201904,가구/인테리어,1001,인테리어소품,10011009,액자,1.0011E+11,교육/게임/예술,60,미술/공예,6004,사진틀,600403,서울특별시,11,종로구,11110,묘동,1111015100,1
201904,생활건강,1004,수집품,10041010,무선수집품/RC,1.0041E+11,스포츠 및 레저용품,49,레저/건강 장비,4903,기타 스포츠/레저용품,490302,서울특별시,11,종로구,11110,공평동,1111012700,1
201904,식품,1006,농산물,10061006,농산물쌀,1.0061E+11,식음료품 및 담배,50,농산물,5001,곡물 및 두류,500102,서울특별시,11,종로구,11110,구기동,1111018200,87
201904,생활건강,1004,완구,10041013,완구기타,1.0041E+11,교육/게임/예술,60,장난감 및 게임,6003,장난감,600301,서울특별시,11,종로구,11110,부암동,1111018400,58
201904,가구/인테리어,1001,인테리어소품,10011009,액자,1.0011E+11,교육/게임/예술,60,미술/공예,6004,사진틀,600403,서울특별시,11,종로구,11110,구기동,1111018200,2
201904,생활건강,1004,완구,10041013,완구기타,1.0041E+11,교육/게임/예술,60,장난감 및 게임,6003,장난감,600301,서울특별시,11,금천구,11545,가산동,1154510100,1036
201904,디지털/가전,1003,계절가전,10031002,선풍기,1.0031E+11,가정용품 및 가전제품,52,가전기기제품,5201,기타 가전기기 및 제품,520104,서울특별시,11,종로구,11110,공평동,1111012700,1
201904,생활건강,1004,관상어용품,10041003,일반용품,1.0041E+11,애완 동물 및 원예,10,애완동물용품,1002,애완동물 액세서리 및 장비,100201,서울특별시,11,금천구,11545,가산동,1154510100,138
201904,디지털/가전,1003,계절가전,10031002,선풍기,1.0031E+11,가정용품 및 가전제품,52,가전기기제품,5201,기타 가전기기 및 제품,520104,서울특별시,11,종로구,11110,묘동,1111015100,12
201904,가구/인테리어,1001,침실가구,10011011,침실가구기타,1.0011E+11,가구 및 홈데코,56,가정용 가구,5601,실내용 가구,560101,서울특별시,11,종로구,11110,공평동,1111012700,1
201904,가구/인테리어,1001,침실가구,10011011,침실가구기타,1.0011E+11,가구 및 홈데코,56,가정용 가구,5601,실내용 가구,560101,서울특별시,11,종로구,11110,부암동,1111018400,1
201904,디지털/가전,1003,계절가전,10031002,선풍기,1.0031E+11,가정용품 및 가전제품,52,가전기기제품,5201,기타 가전기기 및 제품,520104,서울특별시,11,금천구,11545,가산동,1154510100,206
201904,가구/인테리어,1001,침실가구,10011011,침실가구기타,1.0011E+11,가구 및 홈데코,56,가정용 가구,5601,실내용 가구,560101,서울특별시,11,금천구,11545,가산동,1154510100,15
201904,디지털/가전,1003,계절가전,10031002,선풍기,1.0031E+11,가정용품 및 가전제품,52,가전기기제품,5201,기타 가전기기 및 제품,520104,서울특별시,11,종로구,11110,구기동,1111018200,4
201904,가구/인테리어,1001,침실가구,10011011,침실가구기타,1.0011E+11,가구 및 홈데코,56,가정용 가구,5601,실내용 가구,560101,서울특별시,11,종로구,11110,구기동,1111018200,1
201904,디지털/가전,1003,생활가전,10031006,생활가전기타,1.0031E+11,가정용품 및 가전제품,52,가전기기제품,5201,기타 가전기기 및 제품,520104,서울특별시,11,종로구,11110,구기동,1111018200,2
201904,화장품/미용,1010,뷰티소품,10101004,아이소품,1.0101E+11,의류/가방 및 개인신체관리용품,53,개인신체관리용품,5304,목욕 및 바디용품,530402,서울특별시,11,금천구,11545,가산동,1154510100,179
201904,디지털/가전,1003,생활가전,10031006,생활가전기타,1.0031E+11,가정용품 및 가전제품,52,가전기기제품,5201,기타 가전기기 및 제품,520104,서울특별시,11,종로구,11110,부암동,1111018400,1
201904,화장품/미용,1010,뷰티소품,10101004,아이소품,1.0101E+11,의류/가방 및 개인신체관리용품,53,개인신체관리용품,5304,목욕 및 바디용품,530402,서울특별시,11,종로구,11110,구기동,1111018200,18
201904,디지털/가전,1003,생활가전,10031006,생활가전기타,1.0031E+11,가정용품 및 가전제품,52,가전기기제품,5201,기타 가전기기 및 제품,520104,서울특별시,11,금천구,11545,가산동,1154510100,9
201904,화장품/미용,1010,뷰티소품,10101004,아이소품,1.0101E+11,의류/가방 및 개인신체관리용품,53,개인신체관리용품,5304,목욕 및 바디용품,530402,서울특별시,11,종로구,11110,묘동,1111015100,2
201904,디지털/가전,1003,컴퓨터,10031014,노트북액세서리,1.0031E+11,통신 및 컴퓨터,43,컴퓨터장비 및 액세서리,4302,컴퓨터 부속 및 액세서리,430204,서울특별시,11,종로구,11110,부암동,1111018400,5
201904,화장품/미용,1010,뷰티소품,10101004,아이소품,1.0101E+11,의류/가방 및 개인신체관리용품,53,개인신체관리용품,5304,목욕 및 바디용품,530402,서울특별시,11,종로구,11110,부암동,1111018400,5
201904,식품,1006,가공식품,10061001,치즈,1.0061E+11,식음료품 및 담배,50,낙농 및 식용기름/지방류,5004,지방류,500403,서울특별시,11,종로구,11110,공평동,1111012700,3
201904,식품,1006,가공식품,10061001,치즈,1.0061E+11,식음료품 및 담배,50,낙농 및 식용기름/지방류,5004,지방류,500403,서울특별시,11,종로구,11110,구기동,1111018200,16
201904,화장품/미용,1010,색조화장품,10101005,베이스메이크업,1.0101E+11,의류/가방 및 개인신체관리용품,53,개인신체관리용품,5304,목욕 및 바디용품,530402,서울특별시,11,종로구,11110,공평동,1111012700,24
201904,식품,1006,가공식품,10061001,치즈,1.0061E+11,식음료품 및 담배,50,낙농 및 식용기름/지방류,5004,지방류,500403,서울특별시,11,금천구,11545,가산동,1154510100,135
201904,식품,1006,가공식품,10061001,치즈,1.0061E+11,식음료품 및 담배,50,낙농 및 식용기름/지방류,5004,지방류,500403,서울특별시,11,종로구,11110,묘동,1111015100,3
201904,식품,1006,가공식품,10061001,치즈,1.0061E+11,식음료품 및 담배,50,낙농 및 식용기름/지방류,5004,지방류,500403,서울특별시,11,종로구,11110,부암동,1111018400,13
201904,디지털/가전,1003,카메라/캠코더,10031013,카메라/캠코더,1.0031E+11,가정용품 및 가전제품,52,멀티미디어 제품,5202,카메라/캠코더 및 액세서리,520203,서울특별시,11,종로구,11110,구기동,1111018200,2
201904,디지털/가전,1003,주방가전,10031012,토스터기,1.0031E+11,가정용품 및 가전제품,52,가전기기제품,5201,주방용 가전기기,520101,서울특별시,11,종로구,11110,구기동,1111018200,5
201904,디지털/가전,1003,주방가전,10031012,토스터기,1.0031E+11,가정용품 및 가전제품,52,가전기기제품,5201,주방용 가전기기,520101,서울특별시,11,종로구,11110,공평동,1111012700,1
201904,생활건강,1004,자동차용품,10041018,자동차편의용품,1.0041E+11,자동차 및 이륜차,25,자동차부품,2502,기타 자동차 용품 및 액세서리,250203,서울특별시,11,금천구,11545,가산동,1154510100,3
201904,생활건강,1004,주방용품,10041020,조리기구,1.0041E+11,가정용품 및 가전제품,52,주방용품,5204,음식가공장비,520401,서울특별시,11,금천구,11545,가산동,1154510100,331
201904,식품,1006,가공식품,10061001,소스,1.0061E+11,식음료품 및 담배,50,김치 및 향신료,5005,조미료/양념 및 방부제,500502,서울특별시,11,종로구,11110,부암동,1111018400,13
201904,가구/인테리어,1001,침실가구,10011011,장롱/붙박이장,1.0011E+11,가구 및 홈데코,56,가정용 가구,5601,실내용 가구,560101,서울특별시,11,종로구,11110,부암동,1111018400,1
201904,생활건강,1004,주방용품,10041020,조리기구,1.0041E+11,가정용품 및 가전제품,52,주방용품,5204,음식가공장비,520401,서울특별시,11,종로구,11110,구기동,1111018200,55
201904,가구/인테리어,1001,침실가구,10011011,장롱/붙박이장,1.0011E+11,가구 및 홈데코,56,가정용 가구,5601,실내용 가구,560101,서울특별시,11,종로구,11110,구기동,1111018200,1
201904,화장품/미용,1010,기초화장품,10101001,클렌징,1.0101E+11,의류/가방 및 개인신체관리용품,53,개인신체관리용품,5304,목욕 및 바디용품,530402,서울특별시,11,종로구,11110,부암동,1111018400,61
201904,화장품/미용,1010,기초화장품,10101001,클렌징,1.0101E+11,의류/가방 및 개인신체관리용품,53,개인신체관리용품,5304,목욕 및 바디용품,530402,서울특별시,11,종로구,11110,묘동,1111015100,16
201904,화장품/미용,1010,기초화장품,10101001,클렌징,1.0101E+11,의류/가방 및 개인신체관리용품,53,개인신체관리용품,5304,목욕 및 바디용품,530402,서울특별시,11,금천구,11545,가산동,1154510100,1184
201904,생활건강,1004,의료용품,10041017,일반의료용품,1.0041E+11,의료용 기구 및 용품,42,응급처치 및 개인 건강 용품,4203,응급처치 도구 및 용품,420301,서울특별시,11,종로구,11110,구기동,1111018200,27
201904,생활건강,1004,주방용품,10041020,와인용품,1.0041E+11,가정용품 및 가전제품,52,주방용품,5204,기타 주방용품,520403,서울특별시,11,종로구,11110,부암동,1111018400,8
201904,생활건강,1004,의료용품,10041017,일반의료용품,1.0041E+11,의료용 기구 및 용품,42,응급처치 및 개인 건강 용품,4203,응급처치 도구 및 용품,420301,서울특별시,11,금천구,11545,가산동,1154510100,432
